log	pdb	match	log_id	pdb_id
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2_h2o_ts_react.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2_h2o_ts_react.pdb	mismatch	InChI=1S/CF2.H2O/c2-1-3;/h;1H2	InChI=1S/CH2F2.H2O/c2-1-3;/h1H2;1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2_tfa_prod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2_tfa_prod.pdb	ok	InChI=1S/C3HF5O2/c4-2(5)10-1(9)3(6,7)8/h2H	InChI=1S/C3HF5O2/c4-2(5)10-1(9)3(6,7)8/h2H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2cf.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2cf.pdb	mismatch	InChI=1S/C2F3/c3-1-2(4)5	InChI=1S/C2HF3/c3-1-2(4)5/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2coho.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2coho.pdb	mismatch	InChI=1S/C2HF2O2/c3-1(4)2(5)6/h(H,5,6)	InChI=1S/C2H2F2O2/c3-1(4)2(5)6/h1H,(H,5,6)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2h.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2h.pdb	mismatch	InChI=1S/CHF2/c2-1-3/h1H	InChI=1S/CH2F2/c2-1-3/h1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2hcf2.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2hcf2.pdb	mismatch	InChI=1S/C2HF4/c3-1(4)2(5)6/h1H	InChI=1S/C2H2F4/c3-1(4)2(5)6/h1-2H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2o.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2o.pdb	ok	InChI=1S/CF2O/c2-1(3)4	InChI=1S/CF2O/c2-1(3)4
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2o2_rad.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2o2_rad.pdb	mismatch	InChI=1S/CF2O2/c2-1(3)5-4	InChI=1S/CH2F2O2/c2-1(3)5-4/h1,4H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2o_2h2oprod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2o_2h2oprod.pdb	ok	InChI=1S/CH2F2O2.H2O/c2-1(3,4)5;/h4-5H;1H2	InChI=1S/CH2F2O2.H2O/c2-1(3,4)5;/h4-5H;1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2o_2h2oreact.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2o_2h2oreact.pdb	ok	InChI=1S/CF2O.2H2O/c2-1(3)4;;/h;2*1H2	InChI=1S/CF2O.2H2O/c2-1(3)4;;/h;2*1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2o_h2o.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2o_h2o.pdb	ok	InChI=1S/CF2O.H2O/c2-1(3)4;/h;1H2	InChI=1S/CF2O.H2O/c2-1(3)4;/h;1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2o_oh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2o_oh.pdb	mismatch	InChI=1S/CHF2O2/c2-1(3,4)5/h4H	InChI=1S/CH2F2O2/c2-1(3,4)5/h4-5H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2oh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2oh.pdb	mismatch	InChI=1S/CHF2O/c2-1(3)4/h4H	InChI=1S/CH2F2O/c2-1(3)4/h1,4H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf2oh2.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf2oh2.pdb	ok	InChI=1S/CH2F2O2/c2-1(3,4)5/h4-5H	InChI=1S/CH2F2O2/c2-1(3,4)5/h4-5H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3.pdb	mismatch	InChI=1S/CF3/c2-1(3)4	InChI=1S/CHF3/c2-1(3)4/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3ccf2.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3ccf2.pdb	mismatch	InChI=1S/C3F5/c4-2(5)1-3(6,7)8	InChI=1S/C3HF5/c4-2(5)1-3(6,7)8/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3cf2chf.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3cf2chf.pdb	mismatch	InChI=1S/C3HF6/c4-1-2(5,6)3(7,8)9/h1H	InChI=1S/C3H2F6/c4-1-2(5,6)3(7,8)9/h1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3cf_carbene.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3cf_carbene.pdb	mismatch	InChI=1S/C2F4/c3-1-2(4,5)6	InChI=1S/C2H2F4/c3-1-2(4,5)6/h1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3cfoh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3cfoh.pdb	mismatch	InChI=1S/C2HF4O/c3-1(7)2(4,5)6/h7H	InChI=1S/C2H2F4O/c3-1(7)2(4,5)6/h1,7H/t1-/m1/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3cfoh_cis.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3cfoh_cis.pdb	mismatch	InChI=1S/C2HF4O/c3-1(7)2(4,5)6/h7H	InChI=1S/C2H2F4O/c3-1(7)2(4,5)6/h1,7H/t1-/m1/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3chf.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3chf.pdb	mismatch	InChI=1S/C2HF4/c3-1-2(4,5)6/h1H	InChI=1S/C2H2F4/c3-1-2(4,5)6/h1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3co.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3co.pdb	mismatch	InChI=1S/C2F3O/c3-2(4,5)1-6	InChI=1S/C2HF3O/c3-2(4,5)1-6/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3h.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3h.pdb	ok	InChI=1S/CHF3/c2-1(3)4/h1H	InChI=1S/CHF3/c2-1(3)4/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3o.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3o.pdb	mismatch	InChI=1S/CF3O/c2-1(3,4)5	InChI=1S/CHF3O/c2-1(3,4)5/h5H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3o_cf2o_prod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3o_cf2o_prod.pdb	mismatch	InChI=1S/C2F5O2/c3-1(4,5)9-2(6,7)8	InChI=1S/C2HF5O2/c3-1(4,5)9-2(6,7)8/h8H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf3oh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf3oh.pdb	ok	InChI=1S/CHF3O/c2-1(3,4)5/h5H	InChI=1S/CHF3O/c2-1(3,4)5/h5H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cf4.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cf4.pdb	ok	InChI=1S/CF4/c2-1(3,4)5	InChI=1S/CF4/c2-1(3,4)5
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cfho.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cfho.pdb	ok	InChI=1S/CHFO/c2-1-3/h1H	InChI=1S/CHFO/c2-1-3/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cfo.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cfo.pdb	mismatch	InChI=1S/CFO/c2-1-3	InChI=1S/CHFO/c2-1-3/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cfo2.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cfo2.pdb	mismatch	InChI=1S/CFO2/c2-1(3)4	InChI=1S/CHFO2/c2-1(3)4/h(H,3,4)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cfo2h.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cfo2h.pdb	ok	InChI=1S/CHFO2/c2-1(3)4/h(H,3,4)	InChI=1S/CHFO2/c2-1(3)4/h(H,3,4)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cfoh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cfoh.pdb	mismatch	InChI=1S/CHFO/c2-1-3/h3H	InChI=1S/CH3FO/c2-1-3/h3H,1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cfoh3.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cfoh3.pdb	ok	InChI=1S/CH3FO3/c2-1(3,4)5/h3-5H	InChI=1S/CH3FO3/c2-1(3,4)5/h3-5H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cfoh_cis.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cfoh_cis.pdb	mismatch	InChI=1S/CHFO/c2-1-3/h3H	InChI=1S/CH3FO/c2-1-3/h3H,1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/ch2F.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/ch2F.pdb	mismatch	InChI=1S/CH2F/c1-2/h1H2	InChI=1S/CH3F/c1-2/h1H3
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/ch3.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/ch3.pdb	mismatch	InChI=1S/CH3/h1H3	InChI=1S/CH4/h1H4
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/chfo2.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/chfo2.pdb	ok	InChI=1S/CHFO2/c2-1(3)4/h(H,3,4)	InChI=1S/CHFO2/c2-1(3)4/h(H,3,4)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cho2h.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cho2h.pdb	ok	InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)	InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/co.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/co.pdb	mismatch	InChI=1S/CO/c1-2	InChI=1S/CH2O/c1-2/h1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/co2.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/co2.pdb	ok	InChI=1S/CO2/c2-1-3	InChI=1S/CO2/c2-1-3
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/co2h.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/co2h.pdb	mismatch	InChI=1S/CHO2/c2-1-3/h(H,2,3)	InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cof.pdb	mismatch	InChI=1S/CFO/c2-1-3	InChI=1S/CHFO/c2-1-3/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cof2nd_.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cof2nd_.pdb	mismatch	InChI=1S/CFO/c2-1-3	InChI=1S/CHFO/c2-1-3/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cooh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cooh.pdb	mismatch	InChI=1S/CHO2/c2-1-3/h(H,2,3)	InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cooh2.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cooh2.pdb	ok	InChI=1S/CH2O3/c2-1(3)4/h(H2,2,3,4)	InChI=1S/CH2O3/c2-1(3)4/h(H2,2,3,4)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cpropane.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cpropane.pdb	ok	InChI=1S/C3F6/c4-1(5)2(6,7)3(1,8)9	InChI=1S/C3F6/c4-1(5)2(6,7)3(1,8)9
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cpropane_intts_prod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cpropane_intts_prod.pdb	mismatch	InChI=1S/C3F6/c4-1(5)3(8,9)2(6)7	InChI=1S/C3H2F6/c4-1(5)3(8,9)2(6)7/h1-2H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/cpropane_picomplex.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/cpropane_picomplex.pdb	mismatch	InChI=1S/C2F4.CF2/c3-1(4)2(5)6;2-1-3	InChI=1S/C2F4.CH2F2/c3-1(4)2(5)6;2-1-3/h;1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/e1.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/e1.pdb	ok	InChI=1S/C5HF11O/c6-1(2(7,8)9)17-5(15,16)3(10,11)4(12,13)14/h1H/t1-/m0/s1	InChI=1S/C5HF11O/c6-1(2(7,8)9)17-5(15,16)3(10,11)4(12,13)14/h1H/t1-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/e1_minusH.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/e1_minusH.pdb	mismatch	InChI=1S/C5F11O/c6-1(2(7,8)9)17-5(15,16)3(10,11)4(12,13)14	InChI=1S/C5HF11O/c6-1(2(7,8)9)17-5(15,16)3(10,11)4(12,13)14/h1H/t1-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/epoxide.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/epoxide.pdb	ok	InChI=1S/C2F4O/c3-1(4)2(5,6)7-1	InChI=1S/C2F4O/c3-1(4)2(5,6)7-1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/ester.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/ester.pdb	ok	InChI=1S/C5F10O2/c6-2(7,8)1(16)17-5(14,15)3(9,10)4(11,12)13	InChI=1S/C5F10O2/c6-2(7,8)1(16)17-5(14,15)3(9,10)4(11,12)13
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/ester_oh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/ester_oh.pdb	mismatch	InChI=1S/C5HF10O3/c6-1(7,2(8,9)10)4(14,15)18-5(16,17)3(11,12)13/h16H/t5-/m0/s1	InChI=1S/C5H2F10O3/c6-1(7,2(8,9)10)4(14,15)18-5(16,17)3(11,12)13/h16-17H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/ethane1H.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/ethane1H.pdb	ok	InChI=1S/C2HF5/c3-1(4)2(5,6)7/h1H	InChI=1S/C2HF5/c3-1(4)2(5,6)7/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/ethane_2000.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/ethane_2000.pdb	ok	InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)	InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/f.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/f.pdb	mismatch	InChI=1S/F	InChI=1S/FH/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/fbsa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/fbsa.pdb	ok	InChI=1S/C4H2F9NO2S/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h(H2,14,15,16)	InChI=1S/C4H2F9NO2S/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h(H2,14,15,16)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/fetsa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/fetsa.pdb	ok	InChI=1S/C2H2F5NO2S/c3-1(4,5)2(6,7)11(8,9)10/h(H2,8,9,10)	InChI=1S/C2H2F5NO2S/c3-1(4,5)2(6,7)11(8,9)10/h(H2,8,9,10)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/fhpsa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/fhpsa.pdb	ok	InChI=1S/C7H2F15NO2S/c8-1(9,2(10,11)4(14,15)6(18,19)20)3(12,13)5(16,17)7(21,22)26(23,24)25/h(H2,23,24,25)	InChI=1S/C7H2F15NO2S/c8-1(9,2(10,11)4(14,15)6(18,19)20)3(12,13)5(16,17)7(21,22)26(23,24)25/h(H2,23,24,25)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/fhxsa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/fhxsa.pdb	ok	InChI=1S/C6H2F13NO2S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h(H2,20,21,22)	InChI=1S/C6H2F13NO2S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h(H2,20,21,22)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/fosa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/fosa.pdb	ok	InChI=1S/C8H2F17NO2S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H2,26,27,28)	InChI=1S/C8H2F17NO2S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H2,26,27,28)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/fpnsa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/fpnsa.pdb	ok	InChI=1S/C5H2F11NO2S/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)20(17,18)19/h(H2,17,18,19)	InChI=1S/C5H2F11NO2S/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)20(17,18)19/h(H2,17,18,19)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/fprsa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/fprsa.pdb	ok	InChI=1S/C3H2F7NO2S/c4-1(5,2(6,7)8)3(9,10)14(11,12)13/h(H2,11,12,13)	InChI=1S/C3H2F7NO2S/c4-1(5,2(6,7)8)3(9,10)14(11,12)13/h(H2,11,12,13)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_903.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_903.pdb	ok	InChI=1S/C6HF11O3/c7-2(1(18)19,4(10,11)12)20-6(16,17)3(8,9)5(13,14)15/h(H,18,19)/t2-/m0/s1	InChI=1S/C6HF11O3/c7-2(1(18)19,4(10,11)12)20-6(16,17)3(8,9)5(13,14)15/h(H,18,19)/t2-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_903_0HFAts_prod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_903_0HFAts_prod.pdb	ok	InChI=1S/C6F10O3.FH/c7-3(8,5(12,13)14)6(15,16)19-2(1(17)18-2)4(9,10)11;/h;1H/t2-;/m1./s1	InChI=1S/C6F10O3.FH/c7-3(8,5(12,13)14)6(15,16)19-2(1(17)18-2)4(9,10)11;/h;1H/t2-;/m1./s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_903_0HFAts_prod_COlossprod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_903_0HFAts_prod_COlossprod.pdb	ok	InChI=1S/C5F10O2/c6-2(7,8)1(16)17-5(14,15)3(9,10)4(11,12)13	InChI=1S/C5F10O2/c6-2(7,8)1(16)17-5(14,15)3(9,10)4(11,12)13
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_903_0HFAts_prod_minusHF.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_903_0HFAts_prod_minusHF.pdb	ok	InChI=1S/C6F10O3/c7-3(8,5(12,13)14)6(15,16)19-2(1(17)18-2)4(9,10)11/t2-/m1/s1	InChI=1S/C6F10O3/c7-3(8,5(12,13)14)6(15,16)19-2(1(17)18-2)4(9,10)11/t2-/m1/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_903_carbF.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_903_carbF.pdb	ok	InChI=1S/C6F12O2/c7-1(19)2(8,4(11,12)13)20-6(17,18)3(9,10)5(14,15)16/t2-/m0/s1	InChI=1S/C6F12O2/c7-1(19)2(8,4(11,12)13)20-6(17,18)3(9,10)5(14,15)16/t2-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_903_carbF_OH.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_903_carbF_OH.pdb	mismatch	InChI=1S/C6HF12O3/c7-1(8,3(10,11)12)5(16,17)21-2(9,4(13,14)15)6(18,19)20/h19H/t2-,6-/m1/s1	InChI=1S/C6H2F12O3/c7-1(8,3(10,11)12)5(16,17)21-2(9,4(13,14)15)6(18,19)20/h19-20H/t2-/m1/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_903_cof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_903_cof.pdb	ok	InChI=1S/C6F12O2/c7-1(19)2(8,4(11,12)13)20-6(17,18)3(9,10)5(14,15)16/t2-/m0/s1	InChI=1S/C6F12O2/c7-1(19)2(8,4(11,12)13)20-6(17,18)3(9,10)5(14,15)16/t2-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_903_cof_OH.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_903_cof_OH.pdb	mismatch	InChI=1S/C6HF12O3/c7-1(8,3(10,11)12)5(16,17)21-2(9,4(13,14)15)6(18,19)20/h19H/t2-,6-/m1/s1	InChI=1S/C6H2F12O3/c7-1(8,3(10,11)12)5(16,17)21-2(9,4(13,14)15)6(18,19)20/h19-20H/t2-/m1/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/frd_c5f11o.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/frd_c5f11o.pdb	mismatch	InChI=1S/C5F11O/c6-1(2(7,8)9)17-5(15,16)3(10,11)4(12,13)14	InChI=1S/C5HF11O/c6-1(2(7,8)9)17-5(15,16)3(10,11)4(12,13)14/h1H/t1-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/h2o.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/h2o.pdb	ok	InChI=1S/H2O/h1H2	InChI=1S/H2O/h1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/heptane.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/heptane.pdb	ok	InChI=1S/C7F16/c8-1(9,2(10,11)4(14,15)6(18,19)20)3(12,13)5(16,17)7(21,22)23	InChI=1S/C7F16/c8-1(9,2(10,11)4(14,15)6(18,19)20)3(12,13)5(16,17)7(21,22)23
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/heptane1H.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/heptane1H.pdb	ok	InChI=1S/C7HF15/c8-1(9)2(10,11)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)22/h1H	InChI=1S/C7HF15/c8-1(9)2(10,11)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)22/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/heptene.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/heptene.pdb	ok	InChI=1S/C7F14/c8-1(2(9)10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21	InChI=1S/C7F14/c8-1(2(9)10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hexane.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hexane.pdb	ok	InChI=1S/C6F14/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)20	InChI=1S/C6F14/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)20
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hexane1H.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hexane1H.pdb	ok	InChI=1S/C6HF13/c7-1(8)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)19/h1H	InChI=1S/C6HF13/c7-1(8)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)19/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hexene.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hexene.pdb	ok	InChI=1S/C6F12/c7-1(2(8)9)3(10,11)4(12,13)5(14,15)6(16,17)18	InChI=1S/C6F12/c7-1(2(8)9)3(10,11)4(12,13)5(14,15)6(16,17)18
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hf.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hf.pdb	ok	InChI=1S/FH/h1H	InChI=1S/FH/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_1oh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_1oh.pdb	mismatch	InChI=1S/C3HF6O/c4-1(2(5,6)7)3(8,9)10/h10H	InChI=1S/C3H2F6O/c4-1(2(5,6)7)3(8,9)10/h1,10H/t1-/m0/s1
